name,team_x,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
58,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,0,0,525074,1.0,4.0,0.0,0,0,40,1,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,15,0,12,14,0,0,0,0,0,0,2.0,0.0,0.0,0,0,40,1,0,0,0.0
122,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,0,0,97650,0.0,2.0,0.0,0,0,45,1,0,0,0.0
146,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,0,0,4672,2.0,0.0,0.0,0,0,40,1,0,0,0.0
40,18,0,0,26,0,0.0,2,0,4.8,48.0,14,90,14,16,0,0,0,0,7,434219,0.0,2.0,0.0,0,0,45,0,0,3,14.0
121,2,0,0,24,1,0.0,0,0,1.5,14.6,14,90,1,1,0,0,0,0,2,24837,0.0,2.0,0.0,0,0,45,1,0,6,1.0
156,14,0,0,0,0,0.0,0,0,0.0,0.0,15,0,18,24,0,0,0,0,0,11672,2.0,0.0,0.0,0,0,40,0,0,0,0.0
148,4,0,1,19,0,0.0,1,0,4.0,40.0,13,90,13,15,0,0,0,0,5,892941,2.0,1.0,0.0,0,0,45,0,0,4,6.0
46,6,0,0,28,1,0.0,0,0,2.8,27.8,16,90,7,8,0,0,0,0,3,1595369,1.0,0.0,0.0,0,0,50,0,0,7,1.0
38,3,0,0,15,0,0.0,2,0,2.0,19.8,13,90,9,11,0,0,0,0,3,495719,2.0,2.0,0.0,0,0,45,0,0,2,7.0
33,11,0,0,11,0,0.0,2,0,1.0,9.8,13,90,3,3,0,0,0,0,1,1983925,2.0,2.0,0.0,0,0,40,1,0,1,1.0
105,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,13,15,0,0,0,0,0,6488,2.0,1.0,0.0,0,0,40,0,0,0,0.0
45,14,0,1,26,1,0.0,0,0,1.4,14.4,15,90,18,24,0,0,0,0,1,1240294,2.0,0.0,0.0,0,0,55,0,0,7,6.0
127,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,10,10,0,0,0,0,0,191920,1.0,2.0,0.0,0,0,40,0,0,0,0.0
124,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,0,0,27219,1.0,4.0,0.0,0,0,40,0,0,0,0.0
61,20,0,0,20,0,0.0,4,0,3.4,33.6,14,90,17,21,0,0,0,0,5,57701,1.0,4.0,0.0,0,0,45,0,0,1,2.0
166,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,9,11,0,0,0,0,0,18356,2.0,2.0,0.0,0,0,45,0,0,0,0.0
0,0,0,0,25,1,0.0,0,0,1.9,19.0,19,90,6,7,0,0,0,0,2,1128297,2.0,0.0,0.0,0,0,50,0,0,6,1.0
178,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,0,0,104292,1.0,4.0,0.0,0,0,40,0,0,0,0.0
150,1,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,0,0,159116,0.0,2.0,0.0,0,0,40,0,0,0,0.0
19,9,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,0,0,116351,2.0,2.0,0.0,0,0,45,1,0,0,0.0
31,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,0,0,248388,2.0,2.0,0.0,0,0,40,1,0,0,0.0
174,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,0,0,204804,0.0,2.0,0.0,0,0,40,0,0,0,0.0
49,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,9,11,0,0,0,0,0,15896,2.0,2.0,0.0,0,0,40,0,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,15,0,18,24,0,0,0,0,0,3618,2.0,0.0,0.0,0,0,40,0,0,0,0.0
143,9,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,0,0,515436,2.0,2.0,0.0,0,0,40,1,0,0,0.0
75,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,10,10,0,0,0,0,0,37958,1.0,2.0,0.0,0,0,40,0,0,0,0.0
129,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,6,7,0,0,0,0,0,60915,2.0,0.0,0.0,0,0,40,0,0,0,0.0
103,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,0,0,18525,1.0,0.0,0.0,0,0,45,0,0,0,0.0
153,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,0,0,10954,2.0,0.0,0.0,0,0,45,1,0,0,0.0
102,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,0,0,54290,2.0,2.0,0.0,0,0,50,1,0,0,0.0
7,24,0,0,2,0,0.0,2,0,0.0,0.0,15,61,12,14,0,0,0,0,0,109416,2.0,0.0,0.0,0,0,45,1,0,1,0.0
70,10,0,0,19,0,0.0,1,0,3.9,38.8,14,90,19,25,0,0,0,0,5,204130,1.0,2.0,0.0,0,0,45,1,0,3,1.0
36,15,0,0,11,0,0.0,2,0,2.1,20.8,13,90,4,4,0,0,0,0,2,602310,2.0,1.0,0.0,0,0,50,1,0,1,1.0
115,24,0,0,5,0,0.0,0,0,0.1,1.2,15,28,12,14,0,0,0,0,0,101841,2.0,0.0,0.0,0,0,50,1,0,1,3.0
22,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,0,0,345,0.0,2.0,0.0,0,0,45,0,0,0,0.0
15,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,0,0,45783,1.0,0.0,0.0,0,0,40,1,0,0,0.0
95,25,0,0,17,0,0.0,2,0,2.4,24.0,14,90,10,10,0,0,0,0,3,323035,1.0,2.0,0.0,0,0,50,0,0,2,15.0
91,8,0,0,20,0,0.0,1,0,3.5,35.0,16,90,5,6,0,0,0,0,5,423510,1.0,0.0,0.0,0,0,45,1,0,3,1.0
159,14,0,0,0,0,0.0,0,0,0.0,0.0,15,0,18,24,0,0,0,0,0,40863,2.0,0.0,0.0,0,0,40,0,0,0,0.0
51,1,0,0,10,0,0.0,2,0,0.9,9.2,14,90,2,2,0,0,0,0,1,476293,0.0,2.0,0.0,0,0,50,0,0,1,3.0
168,15,0,0,0,0,0.0,0,0,0.0,0.0,13,0,4,4,0,0,0,0,0,41033,2.0,1.0,0.0,0,0,40,1,0,0,0.0
176,2,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,0,0,53891,0.0,2.0,0.0,0,0,40,1,0,0,0.0
73,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,0,0,11149,2.0,0.0,0.0,0,0,45,1,0,0,0.0
25,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,8,9,0,0,0,0,0,20766,2.0,2.0,0.0,0,0,40,0,0,0,0.0
2,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,8,9,0,0,0,0,0,62020,2.0,2.0,0.0,0,0,40,0,0,0,0.0
3,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,0,0,25036,1.0,4.0,0.0,0,0,45,0,0,0,0.0
106,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,0,0,40835,1.0,2.0,0.0,0,0,40,1,0,0,0.0
171,7,0,0,15,0,0.0,2,0,1.4,13.8,19,90,0,0,0,0,0,0,1,120146,2.0,0.0,0.0,0,0,45,1,0,1,2.0
68,21,0,0,10,0,0.0,1,0,1.1,10.8,14,90,16,20,0,0,0,0,1,379701,1.0,4.0,0.0,0,0,55,1,0,2,1.0
136,16,0,0,21,1,0.0,0,0,0.2,2.4,14,90,15,18,0,0,0,0,0,334464,0.0,2.0,0.0,0,0,50,1,0,6,10.0
21,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,5,6,0,0,0,0,0,31728,2.0,2.0,0.0,1183,1583,40,0,0,0,0.0
6,12,0,0,12,0,0.0,1,0,1.7,16.8,19,90,6,7,0,0,0,0,2,1646148,1.0,1.0,0.0,36501,126799,55,1,0,2,1.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,0,0,83386,0.0,0.0,0.0,3011,3059,40,1,0,0,0.0
118,9,0,0,22,1,0.0,0,0,0.9,8.8,14,90,19,25,0,0,0,0,1,18003,0.0,0.0,0.0,2335,1642,45,0,0,6,0.0
99,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,0,0,240368,0.0,0.0,0.0,3782,9937,40,0,0,0,0.0
58,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,5,6,0,0,0,0,0,536330,2.0,2.0,0.0,8146,22337,40,0,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,13,0,15,18,0,0,0,0,0,6235,0.0,1.0,0.0,1792,193,40,0,0,0,0.0
122,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,0,0,88301,0.0,0.0,0.0,1850,18041,45,0,0,0,0.0
146,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,12,0,0,0,0,0,4145,1.0,1.0,0.0,0,491,40,0,0,0,0.0
40,18,0,3,43,1,0.0,0,0,5.0,50.0,13,90,18,24,0,0,1,0,4,466426,0.0,1.0,0.0,14056,21755,45,1,1,14,4.0
121,2,0,0,20,0,0.0,4,0,3.1,30.6,14,90,12,14,0,0,0,0,4,57378,0.0,4.0,0.0,15701,5143,45,0,0,1,2.0
156,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,0,0,13510,0.0,4.0,0.0,453,1046,40,1,0,0,0.0
148,4,0,0,22,1,0.0,0,0,0.6,6.0,14,90,14,16,0,0,0,0,1,1024877,0.0,0.0,0.0,91093,41598,45,1,0,6,8.0
46,6,0,0,11,0,0.0,2,0,2.6,25.8,15,90,17,21,0,0,0,0,3,2020683,2.0,2.0,0.0,166528,84079,50,1,1,1,2.0
38,3,0,0,30,1,0.0,0,0,2.8,27.6,16,90,13,15,0,0,0,0,4,493521,0.0,4.0,0.0,11190,29420,45,1,0,7,3.0
33,11,0,0,12,0,0.0,4,0,2.8,28.0,14,90,0,0,0,0,0,0,4,2358777,2.0,4.0,0.0,149823,24725,40,0,0,1,1.0
105,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,0,0,10048,0.0,0.0,0.0,908,494,40,1,0,0,0.0
45,14,0,0,21,1,0.0,0,0,0.6,6.2,14,90,2,2,0,0,0,0,1,1571574,0.0,4.0,0.0,135102,57509,55,1,0,6,1.0
127,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,0,0,201880,0.0,0.0,0.0,3991,7079,40,1,0,0,0.0
124,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,10,10,0,0,0,0,0,30110,2.0,2.0,0.0,789,1151,40,1,0,0,0.0
61,20,0,0,15,0,0.0,2,0,2.7,27.4,14,90,10,10,0,0,0,0,3,63198,2.0,2.0,0.0,2603,3581,45,1,0,2,2.0
166,3,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,0,0,19880,0.0,4.0,0.0,395,2009,45,1,0,0,0.0
0,0,0,0,10,0,0.0,2,0,1.2,11.6,14,90,9,11,0,0,0,0,1,1369348,2.0,4.0,0.0,93632,62345,50,1,0,1,6.0
178,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,10,10,0,0,0,0,0,110640,2.0,2.0,0.0,2762,3760,40,1,0,0,0.0
150,1,0,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,0,0,178775,1.0,2.0,0.0,6091,7137,40,1,0,0,0.0
19,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,0,0,129089,0.0,0.0,0.0,5642,12825,45,0,0,0,2.0
31,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,0,0,248755,2.0,4.0,0.0,11351,20931,40,0,0,0,0.0
174,18,0,0,0,0,0.0,0,0,0.0,0.0,13,0,18,24,0,0,0,0,0,211717,0.0,1.0,0.0,4452,8733,40,1,0,0,0.0
49,3,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,0,0,13970,0.0,4.0,0.0,0,1834,40,1,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,0,0,3065,0.0,4.0,0.0,0,511,40,1,0,0,0.0
143,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,0,0,510651,0.0,0.0,0.0,5770,24123,40,0,0,0,0.0
75,25,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,0,0,62806,0.0,0.0,0.0,5197,2366,40,1,0,0,0.0
137,2,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,14,0,0,0,0,0,2770,0.0,4.0,0.0,548,92,45,0,0,0,0.0
129,0,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,0,0,73999,2.0,4.0,0.0,4057,6546,40,1,0,0,0.0
103,6,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,0,0,21569,2.0,2.0,0.0,1012,2674,45,1,0,0,0.0
153,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,12,0,0,0,0,0,12584,1.0,1.0,0.0,213,788,45,0,0,0,0.0
102,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,0,0,29493,2.0,4.0,0.0,0,24026,50,0,0,0,0.0
7,24,0,0,0,0,0.0,0,0,0.0,0.0,13,0,15,18,0,0,0,0,0,144192,0.0,1.0,0.0,17747,12147,45,0,0,0,0.0
70,10,0,0,13,0,0.0,2,0,1.5,14.6,14,90,16,20,0,0,0,0,2,223952,2.0,2.0,0.0,12154,15088,45,0,0,1,7.0
36,15,0,0,10,0,0.0,4,0,1.7,16.8,16,90,3,3,0,0,0,0,3,638997,0.0,4.0,0.0,22001,84380,50,0,0,1,3.0
115,24,0,0,20,0,0.0,1,0,4.6,46.2,13,90,15,18,0,0,0,0,5,98067,0.0,1.0,0.0,5412,19232,50,0,0,3,1.0
22,18,0,0,0,0,0.0,0,0,0.0,0.0,13,0,18,24,0,0,0,0,0,274,0.0,1.0,0.0,0,64,45,1,0,0,0.0
15,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,1,1,0,0,0,0,0,55213,1.0,2.0,0.0,3373,1993,40,0,0,0,0.0
95,25,0,3,43,1,0.0,0,0,4.8,48.4,14,90,8,9,0,0,1,0,3,320020,0.0,0.0,0.0,7818,32675,50,1,0,15,3.0
91,8,0,0,11,0,0.0,2,0,1.2,12.0,11,90,1,1,0,0,0,0,1,522367,1.0,2.0,0.0,39094,28308,45,0,0,1,7.0
86,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,0,0,920,2.0,2.0,0.0,312,57,40,0,0,0,0.0
159,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,0,0,43431,0.0,4.0,0.0,1851,4519,40,1,0,0,0.0
51,1,0,0,16,0,0.0,1,0,3.5,34.6,11,90,7,8,0,0,0,0,4,505383,1.0,2.0,0.0,21425,50040,50,1,0,3,10.0
168,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,3,3,0,0,0,0,0,45769,0.0,4.0,0.0,1721,2048,40,0,0,0,0.0
176,2,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,14,0,0,0,0,0,60976,0.0,4.0,0.0,2857,2797,40,0,0,0,0.0
73,7,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,12,0,0,0,0,0,10085,1.0,1.0,0.0,84,1453,45,0,0,0,0.0
25,12,0,0,0,0,0.0,0,0,0.0,0.0,19,0,6,7,0,0,0,0,0,19636,1.0,1.0,0.0,367,2225,40,1,0,0,0.0
2,12,0,0,0,0,0.0,0,0,0.0,0.0,19,0,6,7,0,0,0,0,0,70411,1.0,1.0,0.0,3793,5861,40,1,0,0,0.0
3,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,10,10,0,0,0,0,0,25949,2.0,2.0,0.0,366,2322,45,1,0,0,0.0
106,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,0,0,43965,2.0,2.0,0.0,1105,2116,40,0,0,0,0.0
171,7,0,0,13,0,0.0,1,0,2.6,26.4,19,90,11,12,0,0,0,0,3,129964,1.0,1.0,0.0,2700,9286,45,0,1,2,3.0
68,21,0,0,9,0,0.0,2,0,1.4,13.8,15,90,5,6,0,0,0,0,1,394157,2.0,2.0,0.0,10101,40817,55,0,0,1,9.0
136,16,0,3,31,1,0.0,0,0,3.9,38.6,14,90,4,4,0,0,0,0,5,403355,0.0,0.0,0.0,32436,18886,50,0,0,10,3.0
21,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,19,25,0,0,0,0,0,33249,0.0,1.0,0.0,1308,1884,40,1,0,0,0.0
6,12,0,0,19,0,0.0,2,0,2.4,23.8,19,90,13,15,0,0,0,0,2,1591356,1.0,2.0,0.0,44231,169269,55,0,0,1,6.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,18,24,0,0,0,0,0,85325,2.0,0.0,0.0,3927,4722,40,0,0,0,0.0
118,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,0,0,24740,2.0,3.0,0.0,5582,2111,45,1,0,0,0.0
99,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,12,14,0,0,0,0,0,232009,3.0,3.0,0.0,3100,13900,40,1,0,0,0.0
58,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,19,25,0,0,0,0,0,521986,0.0,1.0,0.0,7552,29393,40,1,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,13,0,4,4,0,0,0,0,0,11553,2.0,0.0,0.0,2814,1049,40,1,0,0,0.0
122,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,12,14,0,0,0,0,0,80477,3.0,3.0,0.0,2482,12964,44,1,0,0,0.0
146,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,0,0,3887,1.0,3.0,0.0,0,276,40,1,0,0,0.0
40,18,0,0,26,0,0.0,1,0,4.9,48.8,14,90,7,8,0,0,0,0,7,765065,1.0,1.0,0.0,219118,33433,45,0,0,4,9.0
121,2,0,0,13,0,0.0,3,0,2.6,26.4,16,90,0,0,0,0,0,0,3,52800,3.0,0.0,0.0,2600,8629,45,1,0,2,-1.0
156,14,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,0,0,13133,3.0,3.0,0.0,379,1415,40,0,0,0,0.0
148,4,0,1,28,1,0.0,0,0,2.3,22.8,13,90,18,24,0,0,0,0,3,1129682,2.0,0.0,0.0,144790,73463,45,0,0,8,8.0
46,6,0,0,10,0,0.0,3,0,2.0,19.8,13,90,10,10,0,0,0,0,3,2192270,0.0,3.0,0.0,208927,144923,50,0,0,2,3.0
38,3,0,0,20,0,0.0,3,0,4.4,43.8,14,90,8,9,0,0,0,0,6,579074,2.0,3.0,0.0,105847,44785,45,0,0,3,6.0
33,11,0,0,11,0,0.0,2,0,0.7,7.0,14,90,16,20,0,0,0,0,1,2576533,2.0,1.0,0.0,189299,67347,40,1,0,1,1.0
105,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,18,24,0,0,0,0,0,9670,2.0,0.0,0.0,539,1507,40,0,0,0,0.0
45,14,0,0,15,0,0.0,3,0,2.0,19.6,15,90,14,16,0,0,0,0,2,1753816,3.0,3.0,0.0,179995,108882,55,0,0,1,1.0
127,25,0,0,0,0,0.0,0,0,0.0,0.0,11,0,17,21,0,0,0,0,0,204018,0.0,1.0,0.0,5774,9467,40,0,0,0,0.0
124,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,0,0,30470,2.0,1.0,0.0,822,1719,40,0,0,0,0.0
61,20,0,0,9,0,0.0,1,0,0.3,3.4,14,90,9,11,0,0,0,0,0,62050,2.0,1.0,0.0,1629,4983,45,0,0,2,3.0
4,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,0,0,2125,2.0,1.0,0.0,1815,555,40,1,0,0,0.0
166,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,0,0,19305,2.0,3.0,0.0,496,2345,45,0,0,0,0.0
0,0,0,0,20,1,0.0,0,0,0.8,7.6,16,90,2,2,0,0,0,0,1,1366505,3.0,0.0,0.0,88334,149693,50,0,0,6,2.0
67,12,0,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,0,0,0,1.0,2.0,0.0,0,0,40,0,0,0,0.0
178,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,0,0,109847,2.0,1.0,0.0,2284,5106,40,0,0,0,0.0
150,1,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,0,0,182301,1.0,3.0,0.0,6710,10036,40,0,0,0,0.0
19,9,0,0,15,0,0.0,2,0,2.6,25.8,14,90,3,3,0,0,0,0,3,121123,2.0,3.0,0.0,3510,16850,45,1,0,2,3.0
31,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,0,0,225143,2.0,1.0,0.0,8993,34809,40,1,0,0,0.0
174,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,0,0,206645,1.0,1.0,0.0,4817,12918,40,0,0,0,0.0
49,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,0,0,12774,2.0,3.0,0.0,0,1231,40,0,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,0,0,2719,3.0,3.0,0.0,0,362,40,0,0,0,0.0
143,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,0,0,487758,2.0,3.0,0.0,5320,31815,40,1,0,0,0.0
75,25,0,0,0,0,0.0,0,0,0.0,0.0,11,0,17,21,0,0,0,0,0,77767,0.0,1.0,0.0,7778,4745,40,0,0,0,0.0
137,2,0,0,0,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,5637,3.0,0.0,0.0,994,823,45,1,0,0,0.0
129,0,0,0,0,0,0.0,0,0,0.0,0.0,16,0,2,2,0,0,0,0,0,72486,3.0,0.0,0.0,4011,10920,40,0,0,0,0.0
103,6,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,0,0,21374,0.0,3.0,0.0,669,2600,45,0,0,0,0.0
153,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,0,0,13260,1.0,3.0,0.0,388,1030,45,1,0,0,0.0
102,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,0,0,23206,2.0,1.0,0.0,0,7156,50,1,0,0,0.0
7,24,0,0,0,0,0.0,0,0,0.0,0.0,13,0,4,4,0,0,0,0,0,134155,2.0,0.0,0.0,6319,22058,45,1,0,0,0.0
70,10,0,0,26,1,0.0,0,0,2.2,21.6,13,90,5,6,0,0,0,0,3,207313,0.0,3.0,0.0,4739,25976,45,1,0,7,3.0
36,15,0,0,18,0,0.0,1,0,3.4,33.6,19,90,11,12,0,0,0,0,5,487285,1.0,2.0,0.0,5720,172464,49,1,0,3,8.0
115,24,0,0,9,0,0.0,2,0,0.4,4.2,13,90,4,4,0,0,0,0,0,100325,2.0,0.0,0.0,5969,9932,50,1,0,1,8.0
22,18,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,0,0,240,1.0,1.0,0.0,0,38,45,0,0,0,0.0
15,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,0,0,59480,1.0,1.0,0.0,3680,3202,40,1,0,0,0.0
95,25,0,0,14,0,0.0,1,0,2.3,22.8,11,90,17,21,0,0,0,0,3,398294,0.0,1.0,0.0,58999,27967,50,0,0,3,3.0
91,8,1,1,30,0,13.0,1,0,5.7,43.8,14,90,15,18,0,0,0,0,4,524261,1.0,1.0,0.0,28918,50229,45,1,0,7,2.0
86,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,5,6,0,0,0,0,0,2597,0.0,3.0,0.0,802,232,40,1,0,0,0.0
159,14,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,0,0,40616,3.0,3.0,0.0,1220,5487,40,0,0,0,0.0
51,1,0,2,36,0,0.0,3,0,7.2,71.8,14,90,6,7,0,0,1,0,6,484689,1.0,3.0,0.0,18320,62406,50,0,0,10,2.0
168,15,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,12,0,0,0,0,0,46626,1.0,2.0,0.0,1984,2816,40,1,0,0,0.0
176,2,0,0,0,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,61080,3.0,0.0,0.0,2447,4496,40,1,0,0,0.0
73,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,0,0,9313,1.0,3.0,0.0,148,1143,45,1,0,0,0.0
25,12,0,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,0,0,18836,1.0,2.0,0.0,384,1510,40,0,0,0,0.0
2,12,0,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,0,0,73067,1.0,2.0,0.0,4253,6037,40,0,0,0,0.0
94,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,0,0,0,1.0,3.0,0.0,0,0,40,1,0,0,0.0
3,20,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,0,0,24294,2.0,1.0,0.0,214,2812,45,0,0,0,0.0
106,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,5,6,0,0,0,0,0,43481,0.0,3.0,0.0,872,2564,40,1,0,0,0.0
171,7,0,0,16,0,0.0,1,0,2.9,29.4,14,90,1,1,0,0,0,0,4,139859,1.0,3.0,0.0,13727,10260,45,1,0,3,0.0
68,21,0,2,31,1,0.0,0,0,2.0,19.8,11,90,19,25,0,0,0,0,3,405835,0.0,1.0,0.0,26413,39080,55,1,0,9,6.0
136,16,0,0,23,0,0.0,3,0,4.6,45.8,15,90,12,14,0,0,0,0,7,471486,3.0,3.0,0.0,67945,40083,50,1,0,3,3.0
21,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,18,0,0,0,0,0,33341,2.0,0.0,0.0,810,1893,40,0,0,0,0.0
6,12,0,0,24,1,0.0,0,0,1.6,16.2,14,90,2,2,0,0,0,0,2,1568834,0.0,9.0,0.0,52421,132799,55,1,0,6,2.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,10,10,0,0,0,0,0,86244,0.0,1.0,0.0,3485,4441,40,1,0,0,0.0
118,9,0,0,0,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0,0,0,21225,1.0,2.0,0.0,467,4707,45,0,0,0,0.0
99,16,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,0,0,224349,1.0,1.0,0.0,2002,11427,40,0,0,0,0.0
58,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,18,0,0,0,0,0,504350,2.0,0.0,0.0,4445,26822,40,0,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,0,0,13419,1.0,0.0,0.0,1497,1250,40,0,0,0,0.0
