name,team_x,assists,bonus,bps,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
182,4,0,2,32,24.0,2,1,8.7,41.6,18,87,15,18,0,0,0,1210,1.0,3.0,21.0,543,57,45,0,0,9,1.0
546,1,0,0,0,0.0,0,0,0.0,0.0,18,0,8,9,0,0,0,331114,0.0,1.0,0.0,24,614,66,1,0,0,0.0
435,6,0,0,11,20.7,2,0,3.8,14.8,18,90,3,3,0,0,0,39108,2.0,0.0,2.0,270,1339,49,1,0,2,4.0
148,8,0,0,0,0.0,0,0,0.0,0.0,18,0,14,16,0,0,0,11242,4.0,1.0,0.0,0,8,53,1,0,0,0.0
415,7,0,0,0,0.0,0,0,0.0,0.0,18,0,19,25,0,0,0,23469,0.0,2.0,0.0,0,197,42,0,0,0,0.0
346,4,0,0,0,0.0,0,0,0.0,0.0,18,0,15,18,0,0,0,2478,1.0,3.0,0.0,0,1,45,0,0,0,0.0
506,24,0,0,0,0.0,0,0,0.0,0.0,18,0,11,12,0,0,0,1066,2.0,1.0,0.0,0,1,50,1,0,0,0.0
143,2,0,0,0,0.0,0,0,0.0,0.0,18,0,16,20,0,0,0,1487,1.0,0.0,0.0,34,44,53,0,0,0,0.0
694,21,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,25763,2.0,2.0,0.0,4,57,47,1,0,0,0.0
127,6,0,0,6,13.5,1,0,1.8,4.2,18,45,3,3,0,0,0,52794,2.0,0.0,0.0,476,393,56,1,0,1,0.0
255,4,0,0,0,0.0,0,0,0.0,0.0,18,0,15,18,0,0,0,234,1.0,3.0,0.0,9,7,45,0,0,0,0.0
81,1,0,0,0,0.0,0,0,0.0,0.0,18,0,8,9,0,0,0,9844,0.0,1.0,0.0,8,33,48,1,0,0,0.0
495,7,0,0,0,0.0,0,0,0.0,0.0,18,0,19,25,0,0,0,611,0.0,2.0,0.0,35,42,45,0,0,0,0.0
280,20,0,0,13,0.0,0,0,0.0,0.0,18,45,2,2,0,0,0,643209,1.0,0.0,0.0,11194,24678,62,1,0,1,2.0
484,1,0,0,0,0.0,0,0,0.0,0.0,18,0,8,9,0,0,0,21998,0.0,1.0,0.0,0,59,43,1,0,0,0.0
129,10,0,0,8,1.7,1,0,1.4,12.2,19,58,9,11,0,0,0,68521,1.0,1.0,0.0,2857,3773,42,1,0,1,2.0
385,16,0,0,0,0.0,0,0,0.0,0.0,18,0,7,8,0,0,0,307,4.0,1.0,0.0,24,23,45,0,0,0,0.0
161,15,0,0,0,0.0,0,0,0.0,0.0,19,0,17,21,0,0,0,16960,2.0,2.0,0.0,13,18,51,0,0,0,0.0
265,15,0,0,23,0.0,1,1,0.0,0.0,19,60,17,21,0,0,0,344573,2.0,2.0,0.0,856,5120,71,0,0,7,3.0
380,10,0,0,0,0.0,0,0,0.0,0.0,19,0,9,11,0,0,0,492,1.0,1.0,0.0,0,2,45,1,0,0,0.0
443,3,0,0,3,28.4,0,0,3.2,4.0,18,61,5,6,0,0,0,274153,2.0,0.0,0.0,2086,36381,48,0,1,2,2.0
498,20,0,0,0,0.0,0,0,0.0,0.0,18,0,2,2,0,0,0,211,1.0,0.0,0.0,0,0,50,1,0,0,0.0
100,6,0,0,0,0.0,0,0,0.0,0.0,18,0,3,3,0,0,0,3601,2.0,0.0,0.0,0,1,53,1,0,0,0.0
264,1,0,0,0,0.0,0,0,0.0,0.0,18,0,8,9,0,0,0,216,0.0,1.0,0.0,0,0,45,1,0,0,0.0
556,18,0,0,0,0.0,0,0,0.0,0.0,18,0,4,4,0,0,0,2750,1.0,3.0,0.0,110,128,49,1,0,0,0.0
292,16,0,0,0,0.0,0,0,0.0,0.0,18,0,7,8,0,0,0,219,4.0,1.0,0.0,0,0,45,0,0,0,0.0
147,21,0,0,0,0.0,0,0,0.0,0.0,19,29,13,15,0,0,0,427595,2.0,2.0,0.0,460,13068,78,1,0,1,2.0
378,1,0,0,0,0.0,0,0,0.0,0.0,18,0,8,9,0,0,0,313900,0.0,1.0,0.0,93,11960,43,1,0,0,0.0
273,11,1,1,20,58.2,1,0,10.0,32.2,19,90,10,10,0,0,0,688941,1.0,1.0,10.0,5107,232507,80,0,0,6,2.0
124,14,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,10359,1.0,4.0,0.0,122,82,42,1,0,0,0.0
551,6,0,0,16,32.3,2,0,4.5,6.0,18,78,3,3,0,0,0,373344,2.0,0.0,7.0,759,1078,97,1,0,2,2.0
318,12,0,0,19,42.8,1,0,6.5,12.2,18,58,18,24,0,0,0,60968,2.0,1.0,10.0,772,1464,53,0,0,1,1.0
120,6,0,0,0,0.0,0,0,0.0,0.0,18,0,3,3,0,0,0,50893,2.0,0.0,0.0,141,265,56,1,0,0,0.0
266,2,0,0,0,0.0,0,0,0.0,0.0,18,0,16,20,0,0,0,8491,1.0,0.0,0.0,35,109,52,0,0,0,4.0
566,21,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,131,2.0,2.0,0.0,5,7,45,1,0,0,0.0
68,14,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,998,1.0,4.0,0.0,6,12,45,1,0,0,0.0
271,2,0,0,0,0.0,0,0,0.0,0.0,18,0,16,20,0,0,0,2625,1.0,0.0,0.0,0,5,52,0,0,0,0.0
580,18,0,0,0,0.0,0,0,0.0,0.0,18,0,4,4,0,0,0,3728,1.0,3.0,0.0,33,33,50,1,0,0,1.0
44,18,0,0,5,0.0,0,0,0.2,2.2,18,10,4,4,0,0,0,823,1.0,3.0,0.0,44,50,50,1,0,1,0.0
590,20,0,0,0,0.0,0,0,0.0,0.0,18,0,2,2,0,0,0,1320,1.0,0.0,0.0,24,44,46,1,0,0,0.0
644,20,0,0,4,0.0,1,0,0.0,0.0,18,60,2,2,0,0,0,6163,1.0,0.0,0.0,1644,511,48,1,0,2,-1.0
421,10,0,0,4,29.3,1,0,8.1,14.6,19,90,9,11,0,0,0,8383,1.0,1.0,37.0,351,132,48,1,1,1,2.0
558,14,0,0,3,0.3,1,0,0.1,0.4,19,18,0,0,0,0,0,502351,1.0,4.0,0.0,30841,22789,73,1,0,1,5.0
104,15,0,0,17,0.0,2,0,0.0,0.0,19,90,17,21,0,0,0,208178,2.0,2.0,0.0,4824,2256,49,0,0,2,3.0
43,8,0,0,0,0.0,0,0,0.0,0.0,18,0,14,16,0,0,0,738,4.0,1.0,0.0,42,24,54,1,0,0,0.0
427,2,0,3,37,0.0,0,1,0.0,0.0,18,77,16,20,0,0,0,22534,1.0,0.0,0.0,824,959,47,0,0,11,0.0
249,9,0,0,0,0.0,0,0,0.0,0.0,18,0,1,1,0,0,0,2677,0.0,1.0,0.0,0,3,48,0,0,0,0.0
315,18,0,0,0,0.0,0,0,0.0,0.0,18,0,4,4,0,0,0,2657,1.0,3.0,0.0,17,56,48,1,0,0,0.0
468,16,0,0,13,0.0,0,0,0.0,0.0,18,67,7,8,0,0,0,1453665,4.0,1.0,0.0,35382,30271,54,0,0,3,1.0
35,0,0,0,0,0.0,0,0,0.0,0.0,19,0,12,14,0,0,0,311,1.0,4.0,0.0,2,3,45,0,0,0,0.0
647,1,0,0,0,0.0,0,0,0.0,0.0,18,0,8,9,0,0,0,1836,0.0,1.0,0.0,0,2,45,1,0,0,0.0
251,18,0,0,0,0.0,0,0,0.0,0.0,18,0,4,4,0,0,0,82625,1.0,3.0,0.0,697,2621,41,1,0,0,0.0
167,16,0,0,2,0.0,0,0,0.0,0.0,18,3,7,8,0,0,0,15330,4.0,1.0,0.0,82,103,43,0,0,1,1.0
451,0,0,0,0,0.0,0,0,0.0,0.0,19,0,12,14,0,0,0,8327,1.0,4.0,0.0,62,54,44,0,0,0,0.0
651,9,0,0,1,4.8,0,0,1.3,7.8,18,22,1,1,0,0,0,4300,0.0,1.0,0.0,21,24,47,0,0,1,1.0
692,11,0,0,11,6.8,1,0,2.7,18.4,19,90,10,10,0,0,0,130821,1.0,1.0,2.0,1832,1016,61,0,1,1,2.0
574,20,0,0,0,0.0,0,0,0.0,0.0,18,0,2,2,0,0,0,261,1.0,0.0,0.0,0,1,45,1,0,0,0.0
224,9,0,0,13,17.3,1,0,3.0,10.6,18,82,1,1,0,0,0,81840,0.0,1.0,2.0,3250,3884,43,0,0,2,2.0
200,12,0,0,0,0.0,0,0,0.0,0.0,18,0,18,24,0,0,0,30811,2.0,1.0,0.0,20,100,51,0,0,0,0.0
26,4,0,0,13,30.6,3,0,7.3,13.0,18,90,15,18,0,0,0,794590,1.0,3.0,29.0,49963,33454,55,0,0,2,1.0
164,7,0,0,7,49.8,2,0,9.8,18.6,18,90,19,25,0,0,0,841682,0.0,2.0,30.0,53344,98892,56,0,0,2,9.0
50,15,0,0,0,0.0,0,0,0.0,0.0,19,0,17,21,0,0,0,41118,2.0,2.0,0.0,80,124,46,0,0,0,0.0
400,12,0,0,-1,4.3,0,0,1.8,1.0,18,31,18,24,0,0,0,685576,2.0,1.0,13.0,4012,6891,78,0,0,1,10.0
80,9,0,0,1,3.8,1,0,1.2,2.0,18,73,1,1,0,0,0,15124,0.0,1.0,6.0,153,479,54,0,1,1,2.0
94,16,1,1,24,0.0,1,0,0.0,0.0,18,90,7,8,0,0,0,323925,4.0,1.0,0.0,2419,7811,55,0,0,6,2.0
431,0,0,0,9,14.0,3,0,2.0,4.2,19,70,12,14,0,0,0,3286110,1.0,4.0,2.0,21711,164815,67,0,0,2,15.0
336,25,0,0,0,0.0,0,0,0.0,0.0,18,0,6,7,0,0,0,38954,0.0,2.0,0.0,305,434,46,1,0,0,0.0
184,15,0,0,0,0.0,0,0,0.0,0.0,19,0,17,21,0,0,0,3209,2.0,2.0,0.0,57,58,43,0,0,0,0.0
554,0,0,0,3,0.6,1,0,0.2,1.2,19,10,12,14,0,0,0,4324,1.0,4.0,0.0,73,82,47,0,0,1,1.0
213,25,0,0,0,0.0,0,0,0.0,0.0,18,0,6,7,0,0,0,18943,0.0,2.0,0.0,0,38,58,1,0,0,0.0
518,21,0,0,9,0.0,2,0,0.0,0.0,19,90,13,15,0,0,0,14815,2.0,2.0,0.0,224,582,43,1,0,2,2.0
298,4,0,0,0,0.0,0,0,0.0,0.0,18,0,15,18,0,0,0,4656,1.0,3.0,0.0,13,35,45,0,0,0,0.0
544,2,0,0,13,0.0,0,0,0.0,0.0,18,90,16,20,0,0,0,164313,1.0,0.0,0.0,5605,25160,52,0,0,3,5.0
497,20,0,0,0,0.0,0,0,0.0,0.0,13,0,14,16,0,0,0,2815,1.0,3.0,0.0,0,1,53,0,0,0,0.0
341,2,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,2184,1.0,4.0,0.0,15,21,48,1,0,0,0.0
175,6,0,0,11,8.3,3,0,1.5,4.4,19,70,0,0,0,0,0,99223,1.0,3.0,2.0,1138,14062,50,0,0,2,2.0
114,7,0,0,19,14.2,3,0,3.1,16.8,11,90,18,24,0,0,0,12172,3.0,4.0,0.0,107,452,50,1,0,2,2.0
516,18,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,3896,1.0,2.0,0.0,39,44,43,0,0,0,0.0
406,25,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,18575,0.0,6.0,0.0,0,47,44,0,0,0,0.0
403,7,0,0,3,0.0,0,0,0.0,0.0,11,1,18,24,0,0,0,35699,3.0,4.0,0.0,376,449,42,1,0,1,0.0
499,9,0,0,0,0.0,0,0,0.0,0.0,13,0,12,14,0,0,0,7712,2.0,1.0,0.0,0,34,44,1,0,0,0.0
499,9,0,0,0,0.0,0,0,0.0,0.0,19,0,11,12,0,0,0,7712,0.0,1.0,0.0,0,34,44,0,0,0,0.0
352,14,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,13369,2.0,1.0,0.0,37,40,48,0,0,0,1.0
352,14,0,0,3,0.1,0,0,0.0,0.2,19,1,18,24,0,0,0,13369,0.0,3.0,0.0,37,40,48,1,0,1,0.0
106,18,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,33341,1.0,2.0,0.0,95,185,42,0,0,0,0.0
575,16,0,0,0,0.0,0,0,0.0,0.0,13,0,16,20,0,0,0,7579,1.0,3.0,0.0,52,81,52,1,0,0,0.0
41,6,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,204,1.0,3.0,0.0,0,3,45,0,0,0,0.0
562,14,0,0,16,4.4,1,0,3.8,16.6,13,90,8,9,0,0,0,210355,2.0,1.0,17.0,10721,4174,56,0,0,2,3.0
562,14,0,0,15,19.5,0,0,5.0,19.2,19,90,18,24,0,0,0,210355,0.0,3.0,11.0,10721,4174,56,1,0,3,1.0
22,12,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,1887,3.0,4.0,0.0,15,30,49,1,0,0,0.0
22,12,0,0,0,0.0,0,0,0.0,0.0,19,0,8,9,0,0,0,1887,0.0,1.0,0.0,15,30,49,1,0,0,0.0
178,0,0,0,0,0.0,0,0,0.0,0.0,19,0,5,6,0,0,0,1123,1.0,3.0,0.0,51,22,45,1,0,0,0.0
253,14,0,0,10,26.9,1,0,10.4,20.4,13,90,8,9,0,0,0,1847483,2.0,1.0,57.0,359142,102736,73,0,1,1,6.0
253,14,1,0,29,58.8,0,0,10.3,27.0,19,90,18,24,0,0,0,1847483,0.0,3.0,17.0,359142,102736,73,1,0,6,0.0
275,14,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,393,2.0,1.0,0.0,0,0,45,0,0,0,0.0
275,14,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,393,0.0,3.0,0.0,0,0,45,1,0,0,0.0
680,20,0,0,0,0.0,0,0,0.0,0.0,13,0,14,16,0,0,0,736,1.0,3.0,0.0,0,2,45,0,0,0,0.0
430,9,0,0,0,0.0,0,0,0.0,0.0,13,0,12,14,0,0,0,619,2.0,1.0,0.0,22,33,45,1,0,0,0.0
430,9,0,0,0,0.0,0,0,0.0,0.0,19,0,11,12,0,0,0,619,0.0,1.0,0.0,22,33,45,0,0,0,0.0
374,1,0,0,9,0.7,1,0,0.5,4.0,13,63,13,15,0,0,0,7299,0.0,1.0,0.0,80,81,47,0,0,2,0.0
30,8,0,0,0,0.0,0,0,0.0,0.0,19,0,9,11,0,0,0,6151,2.0,2.0,0.0,0,6,48,0,0,0,0.0
118,15,0,0,10,23.8,0,0,3.6,1.0,13,75,1,1,0,0,0,243666,0.0,1.0,11.0,7888,2453,62,1,0,3,0.0
118,15,0,0,0,0.0,0,0,0.0,0.0,19,0,4,4,0,0,0,243666,0.0,1.0,0.0,7888,2453,62,0,0,0,2.0
307,16,0,0,10,29.4,1,0,6.7,14.6,13,90,16,20,0,0,0,126060,1.0,3.0,23.0,14958,13980,47,1,0,2,2.0
569,20,0,0,14,14.9,3,0,2.7,12.0,13,90,14,16,0,0,0,20654,1.0,3.0,0.0,410,328,45,0,1,1,5.0
217,18,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,648,1.0,2.0,0.0,21,33,47,0,0,0,0.0
679,7,0,0,0,0.0,0,0,0.0,0.0,11,0,18,24,0,0,0,3094,3.0,4.0,0.0,28,26,48,1,0,0,1.0
302,20,0,0,0,0.0,0,0,0.0,0.0,13,0,14,16,0,0,0,29473,1.0,3.0,0.0,16,114,50,0,0,0,0.0
524,18,0,0,7,4.9,0,0,1.2,7.2,14,80,3,3,0,0,0,2554,1.0,2.0,0.0,73,45,49,0,0,3,2.0
254,10,0,0,14,39.9,4,0,6.6,21.0,13,90,2,2,0,0,0,265863,1.0,4.0,5.0,7272,31916,57,0,0,2,2.0
458,24,0,0,2,0.8,0,0,0.1,0.0,11,1,6,7,0,0,0,6431,3.0,4.0,0.0,236,169,59,0,0,1,0.0
458,24,0,0,0,0.0,0,0,0.0,0.0,19,0,12,14,0,0,0,6431,0.0,3.0,0.0,236,169,59,0,0,0,0.0
402,10,0,0,0,0.0,0,0,0.0,0.0,13,0,2,2,0,0,0,30777,1.0,4.0,0.0,334,4325,65,0,0,0,0.0
624,20,0,0,24,1.8,1,1,9.3,41.2,13,70,14,16,0,0,0,7259,1.0,3.0,50.0,38,79,47,0,1,6,5.0
525,20,0,0,0,0.0,0,0,0.0,0.0,13,0,14,16,0,0,0,3245,1.0,3.0,0.0,0,0,48,0,0,0,0.0
667,10,0,0,0,0.0,0,0,0.0,0.0,13,0,2,2,0,0,0,62,1.0,4.0,0.0,0,0,50,0,0,0,0.0
173,4,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,5192,0.0,6.0,0.0,0,3,53,1,0,0,0.0
173,4,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,5192,0.0,1.0,0.0,0,3,53,1,0,0,0.0
660,1,0,0,0,0.0,0,0,0.0,0.0,13,0,13,15,0,0,0,114,0.0,1.0,0.0,36,31,45,0,0,0,0.0
563,10,0,0,3,0.3,1,0,0.3,0.2,13,20,2,2,0,0,0,443031,1.0,4.0,2.0,3057,19340,63,0,0,1,5.0
193,25,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,489,0.0,6.0,0.0,41,19,50,0,0,0,0.0
198,15,0,0,-1,0.8,0,0,0.3,0.6,13,14,1,1,0,0,0,52622,0.0,1.0,2.0,442,583,51,1,1,0,3.0
198,15,0,0,9,14.2,0,0,2.5,6.6,19,75,4,4,0,0,0,52622,0.0,1.0,4.0,442,583,51,0,0,3,1.0
270,4,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,1512,0.0,6.0,0.0,16,21,44,1,0,0,0.0
270,4,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,1512,0.0,1.0,0.0,16,21,44,1,0,0,0.0
397,24,0,0,5,0.8,4,0,0.7,5.0,11,68,6,7,0,0,0,105501,3.0,4.0,1.0,32980,3337,59,0,0,2,2.0
397,24,0,0,6,4.1,3,0,4.2,19.2,19,90,12,14,0,0,0,105501,0.0,3.0,19.0,32980,3337,59,0,0,2,3.0
67,12,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,433,3.0,4.0,0.0,12,13,45,1,0,0,0.0
67,12,0,0,0,0.0,0,0,0.0,0.0,19,0,8,9,0,0,0,433,0.0,1.0,0.0,12,13,45,1,0,0,0.0
58,21,0,0,3,0.0,1,0,0.0,0.0,15,1,11,12,0,0,0,3802,3.0,4.0,0.0,120,354,61,0,0,1,1.0
595,9,0,0,1,2.3,0,0,0.5,2.2,13,14,12,14,0,0,0,517,2.0,1.0,0.0,35,39,45,1,0,1,2.0
595,9,0,0,5,1.1,1,0,0.9,7.4,19,70,11,12,0,0,0,517,0.0,1.0,0.0,35,39,45,0,0,2,1.0
382,2,0,0,8,14.3,0,0,1.9,5.0,13,17,10,10,0,0,0,6173,1.0,4.0,0.0,35,56,49,1,0,1,1.0
543,14,0,0,3,1.6,0,0,0.7,3.2,13,7,8,9,0,0,0,922479,2.0,1.0,2.0,20961,7033,80,0,0,1,6.0
543,14,0,0,15,2.2,0,1,6.4,37.6,19,13,18,24,0,0,0,922479,0.0,3.0,24.0,20961,7033,80,1,0,6,2.0
144,7,0,0,0,0.0,0,0,0.0,0.0,11,0,18,24,0,0,0,344,3.0,4.0,0.0,25,35,45,1,0,0,0.0
690,3,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,680,1.0,2.0,0.0,31,24,45,1,0,0,0.0
139,18,0,3,30,0.9,2,1,6.7,47.0,14,90,3,3,0,0,0,2639,1.0,2.0,19.0,1307,247,45,0,0,10,10.0
474,20,0,0,0,0.0,0,0,0.0,0.0,13,0,14,16,0,0,0,1181,1.0,3.0,0.0,18,40,51,0,0,0,0.0
600,15,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,18792,0.0,1.0,0.0,22,548,49,1,0,0,0.0
600,15,0,0,0,0.0,0,0,0.0,0.0,19,0,4,4,0,0,0,18792,0.0,1.0,0.0,22,548,49,0,0,0,0.0
685,18,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,436,1.0,2.0,0.0,0,0,50,0,0,0,0.0
622,4,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,8081,0.0,6.0,0.0,0,16,44,1,0,0,0.0
622,4,0,0,0,0.0,0,0,0.0,0.0,19,0,13,15,0,0,0,8081,0.0,1.0,0.0,0,16,44,1,0,0,0.0
439,10,0,0,0,0.0,0,0,0.0,0.0,13,0,2,2,0,0,0,4881,1.0,4.0,0.0,0,9,46,0,0,0,0.0
14,20,0,0,3,0.3,2,0,0.5,4.4,13,20,14,16,0,0,0,4710,1.0,3.0,0.0,17,28,48,0,0,1,2.0
278,12,0,0,-1,0.2,1,0,0.0,0.0,15,4,17,21,0,0,0,65429,3.0,4.0,0.0,313,405,44,1,1,0,1.0
278,12,0,0,3,0.0,0,0,0.0,0.0,19,6,8,9,0,0,0,65429,0.0,1.0,0.0,313,405,44,1,0,1,1.0
359,3,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,5193,1.0,2.0,0.0,21,36,52,1,0,0,0.0
362,14,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,3322499,2.0,1.0,0.0,346301,39225,122,0,0,0,0.0
362,14,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,3322499,0.0,3.0,0.0,346301,39225,122,1,0,0,3.0
396,21,0,0,1,0.1,1,0,0.0,0.0,15,1,11,12,0,0,0,17138,3.0,4.0,0.0,72,57,58,0,0,1,0.0
358,11,0,0,0,0.0,0,0,0.0,0.0,19,0,7,8,0,0,0,88,2.0,2.0,0.0,0,1,45,1,0,0,0.0
425,0,0,0,0,0.0,0,0,0.0,0.0,19,0,5,6,0,0,0,7596,1.0,3.0,0.0,0,21,46,1,0,0,0.0
138,9,0,0,2,1.0,0,0,0.1,0.0,13,14,12,14,0,0,0,19798,2.0,1.0,0.0,973,816,59,1,0,1,1.0
138,9,0,0,5,14.3,0,0,1.8,4.0,19,10,11,12,0,0,0,19798,0.0,1.0,0.0,973,816,59,0,0,1,0.0
92,15,0,3,31,21.9,0,1,11.9,44.6,13,90,1,1,0,0,0,832385,0.0,1.0,52.0,68523,65330,94,1,0,11,2.0
92,15,0,0,17,62.1,1,0,10.4,19.4,19,90,4,4,0,0,0,832385,0.0,1.0,22.0,68523,65330,94,0,0,2,2.0
663,10,0,0,0,0.0,0,0,0.0,0.0,13,0,2,2,0,0,0,15505,1.0,4.0,0.0,27,138,49,0,0,0,0.0
432,1,0,0,0,0.0,0,0,0.0,0.0,13,0,13,15,0,0,0,12774,0.0,1.0,0.0,0,48,43,0,0,0,0.0
494,11,0,0,0,0.0,0,0,0.0,0.0,19,0,7,8,0,0,0,45842,2.0,2.0,0.0,184,323,42,1,0,0,0.0
199,0,0,0,0,0.0,0,0,0.0,0.0,19,0,5,6,0,0,0,15304,1.0,3.0,0.0,27,78,56,1,0,0,0.0
619,8,0,0,0,0.0,0,0,0.0,0.0,19,0,9,11,0,0,0,3304,2.0,2.0,0.0,55,49,43,0,0,0,0.0
115,18,0,0,2,0.0,2,0,0.4,4.2,14,24,3,3,0,0,0,11363,1.0,2.0,0.0,110,66,44,0,0,1,1.0
57,24,0,0,0,0.0,0,0,0.0,0.0,11,0,6,7,0,0,0,3033,3.0,4.0,0.0,0,2,44,0,0,0,0.0
57,24,0,0,0,0.0,0,0,0.0,0.0,19,0,12,14,0,0,0,3033,0.0,3.0,0.0,0,2,44,0,0,0,0.0
227,21,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,63296,3.0,4.0,0.0,0,139,44,0,0,0,0.0
486,20,0,0,7,0.3,1,0,0.8,5.2,13,63,14,16,0,0,0,7098,1.0,3.0,2.0,14,43,50,0,0,2,0.0
482,18,1,0,13,1.2,2,0,1.5,4.6,14,90,3,3,0,0,0,62003,1.0,2.0,9.0,7508,6334,55,0,0,5,11.0
411,3,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,95,1.0,2.0,0.0,0,0,45,1,0,0,0.0
573,2,0,0,13,13.3,1,0,3.2,9.4,13,90,10,10,0,0,0,6056,1.0,4.0,9.0,528,105,53,1,0,2,5.0
107,6,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,37651,1.0,3.0,0.0,143,198,42,0,0,0,0.0
76,14,0,0,3,0.1,0,0,0.0,0.2,13,7,8,9,0,0,0,638113,2.0,1.0,0.0,22076,7625,67,0,0,1,3.0
76,14,0,0,13,17.3,0,0,4.1,11.8,19,90,18,24,0,0,0,638113,0.0,3.0,12.0,22076,7625,67,1,0,3,1.0
77,1,0,0,4,0.3,0,0,0.3,2.2,13,26,13,15,0,0,0,7931,0.0,1.0,0.0,145,727,49,0,0,1,1.0
79,12,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,1479,3.0,4.0,0.0,13,10,45,1,0,0,0.0
79,12,0,0,0,0.0,0,0,0.0,0.0,19,0,8,9,0,0,0,1479,0.0,1.0,0.0,13,10,45,1,0,0,0.0
673,11,0,0,0,0.0,0,0,0.0,0.0,19,0,7,8,0,0,0,175,2.0,2.0,0.0,11,13,45,1,0,0,0.0
671,3,0,0,15,17.9,1,0,2.7,9.4,14,70,15,18,0,0,0,14066,1.0,2.0,0.0,396,284,55,1,0,2,2.0
655,1,0,0,0,0.0,0,0,0.0,0.0,13,0,13,15,0,0,0,30,0.0,1.0,0.0,27,5,45,0,0,0,0.0
389,8,0,0,0,0.0,0,0,0.0,0.0,19,0,9,11,0,0,0,6574,2.0,2.0,0.0,0,11,44,0,0,0,0.0
549,21,0,0,13,3.3,4,0,1.8,10.2,15,90,11,12,0,0,0,218240,3.0,4.0,4.0,585,13015,53,0,0,2,3.0
348,7,0,0,0,0.0,0,0,0.0,0.0,11,0,18,24,0,0,0,1979,3.0,4.0,0.0,31,27,45,1,0,0,0.0
300,7,0,0,0,0.0,0,0,0.0,0.0,11,0,18,24,0,0,0,1083,3.0,4.0,0.0,0,2,45,1,0,0,0.0
267,7,0,0,0,0.0,0,0,0.0,0.0,11,0,18,24,0,0,0,5143,3.0,4.0,0.0,90,93,42,1,0,0,0.0
146,24,0,0,14,5.3,4,0,2.3,18.0,11,90,6,7,0,0,0,369013,3.0,4.0,0.0,12459,4067,47,0,0,2,0.0
146,24,0,0,0,0.0,0,0,0.0,0.0,19,0,12,14,0,0,0,369013,0.0,3.0,0.0,12459,4067,47,0,0,0,3.0
353,20,1,1,27,10.7,1,0,4.9,30.4,13,69,14,16,0,0,0,1289,1.0,3.0,8.0,17,143,49,0,0,6,1.0
51,16,0,0,-2,6.4,1,0,3.1,2.4,13,45,16,20,0,0,0,103905,1.0,3.0,22.0,150,629,51,1,0,1,1.0
338,25,0,0,3,11.8,4,0,1.5,3.6,14,45,4,4,0,0,0,2251,0.0,6.0,0.0,85,260,45,0,0,1,0.0
587,11,0,0,0,0.0,0,0,0.0,0.0,19,0,7,8,0,0,0,525,2.0,2.0,0.0,7,37,45,1,0,0,0.0
615,4,0,0,5,2.5,0,0,1.4,5.6,14,55,19,25,0,0,0,1701721,0.0,6.0,6.0,304283,27654,53,1,0,1,1.0
615,4,0,0,8,45.2,0,0,6.0,9.6,19,27,13,15,0,0,0,1701721,0.0,1.0,5.0,304283,27654,53,1,0,1,1.0
88,10,0,0,0,0.0,0,0,0.0,0.0,13,0,2,2,0,0,0,70720,1.0,4.0,0.0,289,936,53,0,0,0,1.0
