name,team_x,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
103,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,9309,3.0,4.0,0.0,200,2146,45,0,0,0,0.0
105,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,27448,1.0,2.0,0.0,901,12755,49,1,0,0,0.0
106,6,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,406897,2.0,0.0,0.0,7314,100965,60,1,0,0,4.0
110,11,0,0,0,0,0.0,0,0,0.0,0.0,18,0,3,5,0,0,0,98950,2.0,4.0,0.0,8453,12743,40,1,0,0,0.0
112,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,20,0,0,0,24781,5.0,2.0,0.0,848,5729,50,0,0,0,0.0
108,4,0,0,4,0,1.8,0,0,0.5,2.8,13,32,13,16,0,0,0,46103,3.0,0.0,0.0,1006,8128,45,0,0,1,0.0
113,23,0,0,11,0,0.3,5,0,2.8,27.8,11,90,6,8,0,0,0,19736,2.0,5.0,0.0,695,2781,45,0,0,0,1.0
114,23,0,0,5,0,9.2,5,0,1.8,6.6,11,90,6,8,0,0,0,8033,2.0,5.0,2.0,1199,1053,45,0,0,0,3.0
115,0,0,0,3,0,0.0,0,0,0.0,0.0,19,1,18,24,0,0,0,49797,1.0,2.0,0.0,1738,25193,55,1,0,1,1.0
116,21,0,0,8,0,0.2,2,0,1.1,11.2,11,90,15,20,0,0,0,62588,5.0,2.0,0.0,1670,12191,55,0,0,1,2.0
117,16,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,27637,3.0,0.0,0.0,967,5071,45,1,0,0,0.0
118,9,0,0,12,0,0.9,4,0,0.7,5.0,14,90,9,10,0,0,0,4959,3.0,4.0,1.0,2677,931,45,0,0,0,0.0
137,6,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,12610,2.0,0.0,0.0,430,2242,50,1,0,0,0.0
138,16,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,5689,3.0,0.0,0.0,104,1076,45,1,0,0,0.0
139,19,0,0,11,0,0.3,1,0,1.4,13.2,17,90,1,1,0,0,0,306284,0.0,1.0,0.0,5284,47684,55,0,0,2,2.0
140,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,7,0,0,0,18413,3.0,1.0,0.0,1385,1817,50,1,0,0,1.0
141,21,0,0,13,0,0.3,2,0,1.8,17.8,11,90,15,20,0,0,0,106120,5.0,2.0,0.0,7555,12882,50,0,0,1,2.0
142,14,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,19182,3.0,1.0,0.0,1500,2283,50,0,0,0,0.0
143,5,0,0,-3,0,0.7,3,0,1.7,0.0,18,50,8,11,1,0,0,85013,2.0,4.0,17.0,9662,11138,45,0,0,-2,0.0
144,19,0,0,8,0,0.3,1,0,1.5,13.6,17,59,1,1,0,0,0,53357,0.0,1.0,1.0,3691,9325,45,0,0,1,2.0
146,10,0,0,3,0,1.2,0,0,2.6,5.4,14,20,7,9,0,0,0,40659,3.0,4.0,19.0,2193,9402,45,1,0,1,1.0
147,1,0,3,44,1,0.3,0,1,8.0,47.0,17,90,14,19,0,0,0,12720,0.0,1.0,33.0,648,1344,45,1,0,15,6.0
148,16,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,1519,3.0,0.0,0.0,50,530,50,1,0,0,0.0
149,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,10766,1.0,2.0,0.0,316,2069,45,0,0,0,6.0
150,16,0,0,11,0,0.2,3,0,1.0,9.8,13,90,2,4,0,0,0,102812,3.0,0.0,0.0,9576,9089,50,1,0,1,2.0
153,14,0,0,11,0,4.8,1,0,2.4,15.4,19,90,19,25,0,0,0,81124,3.0,1.0,4.0,7521,5895,55,0,0,2,1.0
154,25,0,0,3,0,0.3,0,0,0.4,3.2,19,7,11,14,0,0,0,23118,3.0,1.0,0.0,8299,5233,50,1,0,1,0.0
155,6,0,0,8,0,0.1,2,0,2.7,26.6,15,45,10,12,0,0,0,21982,2.0,0.0,0.0,565,4696,50,1,0,0,0.0
156,11,0,0,0,0,0.0,0,0,0.0,0.0,18,0,3,5,0,0,0,3896,2.0,4.0,0.0,36,2203,45,1,0,0,0.0
160,16,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,1914,3.0,0.0,0.0,43,1212,44,1,0,0,0.0
165,1,0,0,0,0,0.0,0,0,0.0,0.0,17,0,14,19,0,0,0,10561,0.0,1.0,0.0,270,1078,45,1,0,0,0.0
166,0,0,0,15,0,0.7,1,0,3.5,32.6,19,90,18,24,0,0,0,705990,1.0,2.0,2.0,412630,49391,50,1,0,2,0.0
170,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,5794,3.0,1.0,0.0,211,1081,45,0,0,0,0.0
171,19,0,0,8,0,3.8,1,0,2.4,18.4,17,90,1,1,0,0,0,280431,0.0,1.0,2.0,5974,40989,55,0,0,2,1.0
180,15,0,0,14,0,4.6,3,0,2.3,14.8,16,90,5,7,0,0,0,276468,3.0,1.0,4.0,28710,17706,55,1,1,0,4.0
188,0,0,0,10,0,6.9,1,0,1.7,7.6,19,90,18,24,0,0,0,326713,1.0,2.0,2.0,54450,31413,50,1,0,2,0.0
195,24,0,0,10,0,0.3,2,0,1.7,16.8,19,90,0,0,0,0,0,94169,1.0,2.0,0.0,3402,17896,45,0,0,1,0.0
198,19,0,0,11,0,0.2,1,0,2.1,21.0,17,90,1,1,0,0,0,45105,0.0,1.0,0.0,1311,5647,50,0,0,2,0.0
199,19,0,0,0,0,0.0,0,0,0.0,0.0,17,0,1,1,0,0,0,11824,0.0,1.0,0.0,374,1994,45,0,0,0,2.0
201,20,0,0,11,0,0.8,5,0,1.1,10.4,11,90,16,21,0,0,0,29644,5.0,2.0,0.0,580,5081,50,1,1,-1,0.0
204,20,0,0,0,0,0.0,0,0,0.0,0.0,11,0,16,21,0,0,0,92394,5.0,2.0,0.0,5094,9356,40,1,0,0,0.0
206,16,0,0,6,0,0.7,3,0,1.3,8.0,13,90,2,4,0,0,0,265866,3.0,0.0,4.0,40930,21627,45,1,1,0,2.0
208,16,0,0,3,0,1.2,3,0,0.3,2.0,13,90,2,4,0,0,0,256522,3.0,0.0,0.0,150327,34347,45,1,1,0,0.0
209,1,0,0,0,0,0.0,0,0,0.0,0.0,17,0,14,19,0,0,0,721,0.0,1.0,0.0,47,218,45,1,0,0,0.0
212,11,0,0,28,0,19.7,2,1,9.2,41.6,18,90,3,5,0,0,0,1081585,2.0,4.0,31.0,322380,51322,46,1,0,7,1.0
215,5,0,0,0,0,0.0,0,0,0.0,0.0,18,0,8,11,0,0,0,347655,2.0,4.0,0.0,7804,51959,55,0,0,0,0.0
216,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,547,3.0,1.0,0.0,34,111,45,0,0,0,0.0
219,20,0,0,0,0,0.0,0,0,0.0,0.0,11,0,16,21,0,0,0,37373,5.0,2.0,0.0,1634,5397,45,1,0,0,6.0
217,20,0,0,13,0,1.5,5,0,1.4,12.4,11,90,16,21,0,0,0,173374,5.0,2.0,0.0,2287,29386,45,1,0,0,8.0
220,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,20,0,0,0,5422,5.0,2.0,0.0,65,2933,50,0,0,0,0.0
223,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,17,23,0,0,0,218700,2.0,5.0,0.0,5861,47267,40,1,0,0,0.0
224,16,0,0,13,0,3.6,3,0,1.1,7.2,13,90,2,4,0,0,0,29716,3.0,0.0,0.0,4953,2646,45,1,0,1,2.0
226,19,0,0,0,0,0.0,0,0,0.0,0.0,17,0,1,1,0,0,0,7666,0.0,1.0,0.0,362,1389,45,0,0,0,0.0
231,5,0,0,22,0,10.9,4,1,9.9,57.8,18,90,8,11,0,0,0,38002,2.0,4.0,30.0,7180,3370,40,0,0,6,2.0
238,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,6,0,0,0,31597,2.0,0.0,0.0,1049,5979,55,0,0,0,0.0
239,7,0,0,9,0,11.2,1,0,3.9,28.2,16,90,12,15,0,0,0,125159,3.0,1.0,0.0,13560,14201,45,0,1,1,0.0
233,9,1,0,20,0,1.8,4,0,2.1,14.0,14,90,9,10,0,0,0,58925,3.0,4.0,5.0,2246,11576,50,0,0,3,0.0
240,19,0,0,-5,0,0.0,1,0,0.0,0.0,17,11,1,1,0,0,1,885692,0.0,1.0,0.0,18701,161032,50,0,0,-2,0.0
241,14,0,0,14,0,0.3,1,0,2.1,20.2,19,90,19,25,0,0,0,28676,3.0,1.0,0.0,2022,2524,50,0,0,2,0.0
242,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,14,0,0,0,2558,3.0,1.0,0.0,84,704,55,1,0,0,0.0
245,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,17,23,0,0,0,13715,2.0,5.0,0.0,992,2917,45,1,0,0,0.0
246,11,0,0,0,0,0.0,0,0,0.0,0.0,18,0,3,5,0,0,0,6808,2.0,4.0,0.0,202,1231,55,1,0,0,2.0
249,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,6,0,0,0,279462,2.0,0.0,0.0,13153,57482,55,0,0,0,2.0
257,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,7,0,0,0,4034,3.0,1.0,0.0,142,520,50,1,0,0,0.0
259,14,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,64092,3.0,1.0,0.0,6014,6406,55,0,0,0,0.0
260,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,13,16,0,0,0,21500,3.0,0.0,0.0,845,4455,45,0,0,0,0.0
262,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,20,0,0,0,9798,5.0,2.0,0.0,453,1798,45,0,0,0,0.0
276,16,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,20087,3.0,0.0,0.0,742,3031,40,1,0,0,0.0
277,9,1,0,22,0,33.6,4,0,7.4,38.6,14,90,9,10,0,0,0,8838,3.0,4.0,2.0,671,1785,45,0,1,2,0.0
278,5,0,0,11,0,10.2,4,0,3.9,22.8,18,90,8,11,0,0,0,15118,2.0,4.0,6.0,881,1444,45,0,0,0,2.0
281,23,0,0,-1,0,11.5,5,0,1.5,1.0,11,45,6,8,0,0,1,46922,2.0,5.0,2.0,2252,7848,45,0,0,-4,0.0
282,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,777005,1.0,2.0,0.0,56372,55713,55,1,0,0,1.0
286,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,6,0,0,0,3113,2.0,0.0,0.0,74,916,50,0,0,0,0.0
287,1,0,0,0,0,0.0,0,0,0.0,0.0,17,0,14,19,0,0,0,5448,0.0,1.0,0.0,251,639,45,1,0,0,0.0
290,6,0,0,16,0,0.2,2,0,3.6,18.4,15,90,10,12,0,0,0,89752,2.0,0.0,17.0,15614,8517,50,1,0,1,0.0
291,23,0,0,11,0,0.2,5,0,2.3,23.0,11,90,6,8,0,0,0,9826,2.0,5.0,0.0,658,1439,45,0,0,0,7.0
294,20,1,0,29,0,12.5,5,0,4.6,33.0,11,90,16,21,0,0,0,702353,5.0,2.0,0.0,29779,99475,45,1,0,3,6.0
293,14,0,0,12,0,6.3,1,0,4.2,23.8,19,90,19,25,0,0,0,356412,3.0,1.0,12.0,32197,26346,60,0,0,2,0.0
299,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,9,0,0,0,91425,3.0,4.0,0.0,4858,12329,40,1,0,0,0.0
304,4,0,1,26,1,0.8,0,0,2.0,18.8,13,90,13,16,0,0,0,508280,3.0,0.0,0.0,11610,57354,50,0,0,7,-2.0
307,10,0,0,14,0,0.4,3,0,1.4,13.4,14,90,7,9,0,0,0,40527,3.0,4.0,0.0,844,13180,45,1,0,1,6.0
316,8,0,0,19,0,75.5,2,0,10.9,21.8,11,90,17,23,0,0,0,878954,2.0,5.0,12.0,323021,47708,61,1,0,1,6.0
318,10,0,0,12,0,1.3,3,0,2.0,18.8,14,90,7,9,0,0,0,284510,3.0,4.0,0.0,50630,28643,45,1,0,1,7.0
323,15,0,0,15,0,7.8,3,0,2.3,12.8,16,90,5,7,0,0,0,111268,3.0,1.0,2.0,36929,15984,50,1,0,1,1.0
324,11,0,0,0,0,0.0,0,0,0.0,0.0,18,0,3,5,0,0,0,21987,2.0,4.0,0.0,644,8051,44,1,0,0,0.0
332,7,0,0,12,0,0.8,1,0,1.8,17.2,16,90,12,15,0,0,0,3758,3.0,1.0,0.0,657,354,45,0,0,2,1.0
340,6,0,0,14,0,11.8,2,0,2.3,9.4,15,90,10,12,0,0,0,213795,2.0,0.0,2.0,6368,26791,60,1,0,1,-1.0
341,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,7,0,0,0,4997,3.0,1.0,0.0,211,565,50,1,0,0,0.0
343,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,66325,3.0,1.0,0.0,880,17425,45,0,0,0,0.0
344,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,13,16,0,0,0,1051,3.0,0.0,0.0,31,344,45,0,0,0,0.0
345,8,0,0,0,0,0.0,0,0,0.0,0.0,11,0,17,23,0,0,0,5773,2.0,5.0,0.0,77,2590,50,1,0,0,0.0
351,1,0,0,27,1,33.9,0,0,6.9,19.0,17,90,14,19,0,0,0,25413,0.0,1.0,16.0,3758,3072,50,1,1,5,6.0
352,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,13,16,0,0,0,546,3.0,0.0,0.0,47,165,45,0,0,0,0.0
353,5,0,0,0,0,0.0,0,0,0.0,0.0,18,0,8,11,0,0,0,11308,2.0,4.0,0.0,552,991,45,0,0,0,0.0
348,21,0,0,-1,0,1.2,2,0,0.4,3.0,11,90,15,20,0,0,0,1368719,5.0,2.0,0.0,39131,219873,60,0,1,0,2.0
350,1,0,0,18,1,11.0,0,0,1.4,0.8,17,90,14,19,0,0,0,59892,0.0,1.0,2.0,4138,6805,45,1,1,5,5.0
363,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,10100,3.0,4.0,0.0,143,2929,45,0,0,0,0.0
358,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,14,0,0,0,122040,3.0,1.0,0.0,8312,13173,40,1,0,0,0.0
361,19,0,0,0,0,0.0,0,0,0.0,0.0,17,0,1,1,0,0,0,5084,0.0,1.0,0.0,211,657,45,0,0,0,0.0
366,9,0,0,15,0,10.4,4,0,4.1,13.0,14,90,9,10,0,0,0,20066,3.0,4.0,18.0,1162,3452,45,0,0,0,0.0
367,8,0,0,28,0,11.0,2,1,10.2,49.6,11,90,17,23,0,0,0,145252,2.0,5.0,41.0,33108,13024,50,1,0,7,2.0
373,20,0,0,0,0,0.0,0,0,0.0,0.0,11,0,16,21,0,0,0,18707,5.0,2.0,0.0,336,5048,45,1,0,0,0.0
376,14,0,0,12,0,0.4,1,0,0.8,7.4,19,90,19,25,0,0,0,474483,3.0,1.0,0.0,43491,39316,55,0,0,2,5.0
378,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,104495,3.0,1.0,0.0,5366,15459,40,0,0,0,0.0
383,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,6,0,0,0,275280,2.0,0.0,0.0,15083,33600,40,0,0,0,0.0
384,1,0,0,0,0,0.0,0,0,0.0,0.0,17,0,14,19,0,0,0,22571,0.0,1.0,0.0,2646,3396,45,1,0,0,0.0
386,14,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,49848,3.0,1.0,0.0,3032,3860,50,0,0,0,0.0
394,14,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,30075,3.0,1.0,0.0,1417,2694,55,0,0,0,0.0
395,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,9,0,0,0,53549,3.0,4.0,0.0,2303,6903,40,1,0,0,0.0
398,23,0,0,9,0,0.3,5,0,1.1,10.6,11,90,6,8,0,0,0,19279,2.0,5.0,0.0,1124,5144,50,0,0,0,1.0
400,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,14,0,0,0,173721,3.0,1.0,0.0,58849,25420,40,1,0,0,0.0
405,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,740,1.0,2.0,0.0,38,191,45,1,0,0,0.0
407,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,9,0,0,0,154537,3.0,4.0,0.0,55316,22916,40,1,0,0,0.0
408,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,5358,3.0,1.0,0.0,141,1309,55,0,0,0,0.0
410,16,0,0,0,0,0.0,0,0,0.0,0.0,13,0,2,4,0,0,0,1643,3.0,0.0,0.0,19,438,45,1,0,0,0.0
413,5,0,0,4,0,1.0,4,0,1.9,11.8,18,90,8,11,0,0,0,38923,2.0,4.0,6.0,3415,4230,45,0,1,-1,1.0
414,19,0,0,0,0,0.0,0,0,0.0,0.0,17,0,1,1,0,0,0,15396,0.0,1.0,0.0,7738,1236,40,0,0,0,0.0
415,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,7,0,0,0,5746,3.0,1.0,0.0,266,957,50,1,0,0,0.0
425,6,0,0,15,0,5.0,2,0,3.2,24.8,15,90,10,12,0,0,0,593870,2.0,0.0,2.0,219376,56333,50,1,0,1,1.0
433,11,0,0,0,0,0.0,0,0,0.0,0.0,18,0,3,5,0,0,0,8008,2.0,4.0,0.0,357,2235,60,1,0,0,0.0
440,10,0,0,9,0,0.3,3,0,3.4,12.4,14,90,7,9,0,0,0,40440,3.0,4.0,21.0,5015,4659,45,1,0,1,6.0
438,0,0,0,16,0,0.3,1,0,1.4,13.6,19,90,18,24,0,0,0,148466,1.0,2.0,0.0,72351,25976,45,1,0,2,1.0
442,25,0,0,11,0,0.4,3,0,1.4,11.2,19,90,11,14,0,0,0,385987,3.0,1.0,2.0,163098,45329,50,1,0,1,0.0
445,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,11,14,0,0,0,26231,3.0,1.0,0.0,1334,4818,45,1,0,0,0.0
446,20,0,0,7,0,2.8,5,0,1.2,5.4,11,90,16,21,0,0,0,88465,5.0,2.0,4.0,2873,11859,50,1,1,-1,8.0
447,24,1,0,20,0,21.9,2,0,5.3,26.8,19,90,0,0,0,0,0,35945,1.0,2.0,4.0,1144,9063,45,0,1,3,1.0
449,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,0,3.0,1.0,0.0,0,0,40,0,0,0,0.0
450,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,20,0,0,0,15517,5.0,2.0,0.0,275,3970,50,0,0,0,0.0
452,25,0,0,7,0,2.0,3,0,1.7,14.8,19,82,11,14,0,0,0,473817,3.0,1.0,0.0,10478,163758,44,1,0,1,0.0
457,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,18137,3.0,1.0,0.0,8122,2665,40,0,0,0,0.0
460,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,12,15,0,0,0,83312,3.0,1.0,0.0,34970,11613,45,0,0,0,0.0
462,0,0,0,9,0,5.4,1,0,1.3,3.6,19,90,18,24,0,0,0,15419,1.0,2.0,4.0,492,5064,49,1,0,2,0.0
463,8,0,0,14,0,4.6,2,0,2.3,12.0,11,90,17,23,0,0,0,117980,2.0,5.0,6.0,67845,18307,50,1,0,1,6.0
466,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,20,0,0,0,171292,5.0,2.0,0.0,3206,76496,54,0,0,0,0.0
470,4,0,0,0,0,0.0,0,0,0.0,0.0,13,0,13,16,0,0,0,5422,3.0,0.0,0.0,133,2107,45,0,0,0,0.0
471,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,1016,1.0,2.0,0.0,41,194,50,1,0,0,0.0
473,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,8234,1.0,2.0,0.0,51,4066,50,1,0,0,0.0
476,10,0,0,18,0,3.7,3,0,2.9,21.2,14,90,7,9,0,0,0,358887,3.0,4.0,4.0,92240,33289,45,1,0,1,6.0
479,4,1,0,12,0,0.9,0,0,2.7,4.8,13,57,13,16,0,0,0,255961,3.0,0.0,21.0,121019,25297,45,0,0,4,4.0
482,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,7,0,0,0,45749,3.0,1.0,0.0,4039,4798,40,1,0,0,0.0
485,6,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,140573,2.0,0.0,0.0,4131,53849,55,1,0,0,1.0
489,11,2,2,32,0,24.7,2,0,6.2,28.8,18,90,3,5,0,0,0,313021,2.0,4.0,8.0,156832,26894,55,1,0,9,4.0
490,15,0,0,17,0,30.5,2,0,6.4,17.8,16,80,5,7,0,0,0,7589,3.0,1.0,16.0,400,744,45,1,1,0,0.0
488,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,15000,3.0,4.0,0.0,1394,1824,45,0,0,0,1.0
493,21,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,20,0,0,0,181839,5.0,2.0,0.0,9316,19737,55,0,0,0,0.0
497,12,0,1,27,1,33.8,0,0,5.4,9.6,15,90,4,6,0,0,0,3097107,2.0,0.0,11.0,39515,371498,75,0,0,7,7.0
501,7,1,0,16,0,1.2,1,0,1.3,12.0,16,90,12,15,0,0,0,1222530,3.0,1.0,0.0,313081,46578,40,0,0,5,1.0
502,1,1,1,35,1,12.7,0,0,5.1,31.8,17,90,14,19,0,0,0,94974,0.0,1.0,6.0,4157,7950,50,1,0,10,12.0
507,15,0,0,11,0,2.8,3,0,2.5,18.6,16,90,5,7,0,0,0,128704,3.0,1.0,4.0,12555,11721,50,1,0,1,1.0
509,12,0,1,27,1,1.8,0,0,1.5,9.0,15,90,4,6,0,0,0,1789483,2.0,0.0,4.0,83401,113522,65,0,0,7,2.0
514,11,0,0,3,0,0.0,0,0,0.0,0.2,18,1,3,5,0,0,0,5573,2.0,4.0,0.0,194,1270,45,1,0,1,0.0
518,0,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,156887,1.0,2.0,0.0,5835,71353,44,1,0,0,0.0
520,25,0,0,10,0,0.3,3,0,2.3,18.8,19,90,11,14,0,0,0,153262,3.0,1.0,4.0,8762,15181,55,1,0,1,0.0
524,20,0,0,0,0,0.0,0,0,0.0,0.0,11,0,16,21,0,0,0,5773,5.0,2.0,0.0,84,1280,50,1,0,0,0.0
526,8,0,0,17,0,1.5,2,0,2.9,25.2,11,90,17,23,0,0,0,92644,2.0,5.0,2.0,19670,7691,55,1,0,1,2.0
532,9,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,7068,3.0,4.0,0.0,109,3609,45,0,0,0,0.0
535,11,0,0,17,0,20.9,2,0,8.9,32.4,18,90,3,5,0,0,0,861165,2.0,4.0,36.0,41879,58044,55,1,0,1,0.0
0,24,0,1,32,1,52.5,0,0,8.8,35.8,18,90,19,25,0,0,0,58281,0.0,4.0,0.0,2292,9574,49,1,0,7,15.0
2,15,0,0,14,0,1.2,2,0,1.7,16.2,11,90,2,4,0,0,0,759590,3.0,2.0,0.0,34697,158482,55,0,0,1,-1.0
6,4,0,0,12,0,0.8,3,0,3.0,12.4,11,90,12,15,0,0,0,173190,3.0,2.0,17.0,15990,20027,45,1,0,1,0.0
8,23,0,0,0,0,0.0,0,0,0.0,0.0,16,0,4,6,0,0,0,41201,3.0,3.0,0.0,322,20379,44,1,0,0,0.0
7,1,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,9,0,0,0,30390,3.0,0.0,0.0,1678,5317,45,0,0,0,1.0
10,0,0,0,10,0,1.5,3,0,1.1,6.0,19,90,10,12,0,0,0,123510,1.0,3.0,3.0,5689,36098,50,0,0,1,1.0
20,9,0,0,0,0,0.0,0,0,0.0,0.0,16,0,1,1,0,0,0,1020,3.0,0.0,0.0,21,383,44,1,0,0,0.0
25,6,0,0,11,0,2.8,3,0,2.0,17.2,16,90,17,23,0,0,0,22483,3.0,3.0,0.0,1870,5758,50,0,1,0,0.0
27,12,0,2,29,0,31.5,1,1,9.6,41.0,19,90,0,0,0,0,0,866682,1.0,3.0,23.0,111207,100943,70,1,0,10,-1.0
29,24,0,0,21,1,0.2,0,0,2.3,18.6,18,90,19,25,0,0,0,23227,0.0,4.0,4.0,889,3266,50,1,0,6,6.0
30,5,0,0,0,0,0.0,0,0,0.0,0.0,19,0,15,20,0,0,0,1956,1.0,0.0,0.0,885,247,40,1,0,0,0.0
31,9,0,0,0,0,0.0,0,0,0.0,0.0,16,0,1,1,0,0,0,7229,3.0,0.0,0.0,265,1402,44,1,0,0,2.0
32,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,17,23,0,0,0,90763,3.0,3.0,0.0,4791,34868,48,0,0,0,0.0
34,24,1,3,45,1,55.8,0,0,10.1,43.0,18,90,19,25,0,0,0,16174,0.0,4.0,2.0,1760,2132,45,1,0,12,6.0
39,15,0,0,0,0,0.0,0,0,0.0,0.0,11,0,2,4,0,0,0,1475,3.0,2.0,0.0,32,336,45,0,0,0,0.0
40,14,0,0,0,0,0.0,0,0,0.0,0.0,15,0,8,11,0,0,0,212908,5.0,2.0,0.0,1943,90843,60,1,0,0,2.0
42,10,0,0,0,0,0.0,0,0,0.0,0.0,11,0,14,19,0,0,0,762067,1.0,0.0,0.0,35192,155889,40,0,0,0,0.0
57,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,17,23,0,0,0,108096,3.0,3.0,0.0,45001,17707,55,0,0,0,18.0
59,14,0,0,10,0,21.0,5,0,2.3,2.0,15,90,8,11,0,0,0,130092,5.0,2.0,0.0,9921,11675,60,1,0,0,1.0
45,21,0,0,16,0,11.8,1,0,2.5,11.0,13,90,13,16,0,0,0,142235,1.0,1.0,2.0,15628,35478,50,1,0,2,4.0
46,5,0,0,0,0,0.0,0,0,0.0,0.0,19,0,15,20,0,0,0,15347,1.0,0.0,0.0,597,2991,40,1,0,0,0.0
50,24,0,0,4,0,1.3,0,0,0.5,3.8,18,41,19,25,0,0,0,157717,0.0,4.0,0.0,8783,20832,40,1,0,1,0.0
51,5,0,0,0,0,0.0,0,0,0.0,0.0,19,0,15,20,0,0,0,15704,1.0,0.0,0.0,129,5112,50,1,0,0,0.0
53,4,0,0,14,0,17.0,3,0,4.2,22.6,11,90,12,15,0,0,0,111432,3.0,2.0,2.0,21069,13600,45,1,1,0,0.0
63,4,0,0,0,0,0.0,0,0,0.0,0.0,11,0,12,15,0,0,0,752348,3.0,2.0,0.0,36950,109493,40,1,0,0,0.0
65,1,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,9,0,0,0,7222,3.0,0.0,0.0,9647,12235,45,0,0,0,0.0
67,5,0,0,0,0,0.0,0,0,0.0,0.0,19,0,15,20,0,0,0,38198,1.0,0.0,0.0,7260,4072,40,1,0,0,0.0
68,15,0,0,0,0,0.0,0,0,0.0,0.0,11,0,2,4,0,0,0,94186,3.0,2.0,0.0,2812,22869,45,0,0,0,0.0
